300-50,246.9
300-100,252.1
350-100,238.74
350-150,244.31
400-100,226.44
400-150,230.5
450-50,767.8
450-100,218.09
450-200,224.82
450-250,228.13
500-100,906.25
500-150,354.43
500-250,220.29
500-300,223.83
550-100,912.92
550-150,354.43
550-200,906.25
550-300,219.72
550-350,219.28
600-50,920.42
